,sno,AFRDifference[AFR],BatteryVoltage[BatteryVoltage],EngineRunningTime[Time_s],IgnitionTiming[Angle],AirTemp[Temperature],CoolantTemp[Temperature],MAPSource[Pressure],LambdaSensor1[AFR],BaseFuel[Percentage],BaseIgnition[AngleIgnSprt2K],IgnitionCoolantTempCorrection[AngleOffset10deg],IgnitionAirTempCorrection[Angle],RPM[EngineSpeed]
14979,14980,24.0,12809.0,1392.0,104.0,3307.0,3609.0,507.0,976.0,489.0,291.0,105.0,8.0,1439.0
14980,14981,22.0,12778.0,1392.0,105.0,3307.0,3609.0,505.0,978.0,489.0,292.0,105.0,8.0,1446.0
14981,14982,24.0,12793.0,1392.0,105.0,3307.0,3609.0,504.0,976.0,491.0,292.0,105.0,8.0,1468.0
14982,14983,26.0,12762.0,1393.0,106.0,3307.0,3609.0,503.0,974.0,492.0,293.0,105.0,8.0,1491.0
14983,14984,21.0,12731.0,1393.0,106.0,3307.0,3609.0,504.0,979.0,493.0,293.0,105.0,8.0,1497.0
14984,14985,21.0,12762.0,1393.0,106.0,3307.0,3609.0,502.0,979.0,492.0,296.0,105.0,8.0,1542.0
14985,14986,21.0,12762.0,1393.0,109.0,3307.0,3609.0,502.0,979.0,492.0,296.0,105.0,8.0,1542.0
14986,14987,20.0,12762.0,1393.0,111.0,3307.0,3609.0,499.0,980.0,491.0,298.0,105.0,8.0,1567.0
14987,14988,21.0,12778.0,1393.0,111.0,3307.0,3609.0,499.0,979.0,490.0,298.0,105.0,8.0,1556.0
14988,14989,18.0,12715.0,1393.0,111.0,3307.0,3609.0,500.0,982.0,492.0,298.0,105.0,8.0,1588.0
14989,14990,14.0,12715.0,1393.0,113.0,3307.0,3609.0,498.0,986.0,491.0,300.0,105.0,8.0,1608.0
14990,14991,-2.0,12746.0,1393.0,114.0,3307.0,3609.0,495.0,1002.0,489.0,301.0,105.0,8.0,1621.0
14991,14992,-2.0,12746.0,1393.0,114.0,3307.0,3609.0,495.0,999.0,489.0,303.0,105.0,8.0,1644.0
14992,14993,1.0,12746.0,1393.0,116.0,3307.0,3609.0,493.0,999.0,489.0,303.0,105.0,8.0,1644.0
14993,14994,-4.0,12746.0,1393.0,119.0,3307.0,3607.0,489.0,1004.0,486.0,306.0,105.0,8.0,1660.0
14994,14995,-1.0,12778.0,1393.0,119.0,3307.0,3609.0,488.0,1001.0,486.0,306.0,105.0,8.0,1661.0
14995,14996,-1.0,12778.0,1393.0,119.0,3307.0,3609.0,488.0,1001.0,483.0,306.0,105.0,8.0,1661.0
14996,14997,-9.0,12778.0,1394.0,123.0,3307.0,3609.0,483.0,1009.0,483.0,310.0,105.0,8.0,1712.0
14997,14998,-5.0,12793.0,1394.0,124.0,3307.0,3609.0,478.0,1005.0,480.0,311.0,105.0,8.0,1710.0
14998,14999,-1.0,12778.0,1394.0,125.0,3308.0,3609.0,478.0,1001.0,480.0,312.0,105.0,8.0,1723.0
14999,15000,-1.0,12793.0,1394.0,128.0,3307.0,3607.0,473.0,1001.0,478.0,315.0,105.0,8.0,1753.0
15000,15001,0.0,12746.0,1394.0,129.0,3307.0,3609.0,471.0,1000.0,477.0,316.0,105.0,8.0,1773.0
15001,15002,6.0,12793.0,1394.0,131.0,3308.0,3609.0,468.0,994.0,475.0,318.0,105.0,8.0,1781.0
15002,15003,-1.0,12793.0,1394.0,133.0,3307.0,3609.0,465.0,1001.0,475.0,320.0,105.0,8.0,1800.0
15003,15004,1.0,12778.0,1394.0,134.0,3307.0,3607.0,463.0,999.0,474.0,321.0,105.0,8.0,1818.0
15004,15005,3.0,12746.0,1394.0,134.0,3307.0,3609.0,463.0,997.0,474.0,321.0,105.0,8.0,1824.0
15005,15006,4.0,12778.0,1394.0,135.0,3307.0,3609.0,461.0,996.0,472.0,322.0,105.0,8.0,1835.0
15006,15007,4.0,12762.0,1394.0,136.0,3307.0,3609.0,461.0,996.0,474.0,323.0,105.0,8.0,1860.0
15007,15008,6.0,12762.0,1395.0,136.0,3307.0,3607.0,464.0,994.0,475.0,323.0,105.0,8.0,1874.0
15008,15009,9.0,12746.0,1395.0,135.0,3307.0,3609.0,466.0,991.0,476.0,322.0,105.0,8.0,1881.0
15009,15010,5.0,12762.0,1395.0,136.0,3307.0,3607.0,466.0,995.0,476.0,323.0,105.0,8.0,1897.0
15010,15011,6.0,12746.0,1395.0,136.0,3307.0,3609.0,470.0,994.0,479.0,323.0,105.0,8.0,1926.0
15011,15012,8.0,12715.0,1395.0,136.0,3308.0,3607.0,472.0,992.0,480.0,323.0,105.0,8.0,1932.0
15012,15013,15.0,12731.0,1395.0,136.0,3307.0,3607.0,473.0,985.0,482.0,323.0,105.0,8.0,1957.0
15013,15014,16.0,12762.0,1395.0,136.0,3307.0,3607.0,473.0,984.0,482.0,323.0,105.0,8.0,1961.0
15014,15015,14.0,12746.0,1395.0,136.0,3307.0,3607.0,473.0,986.0,482.0,323.0,105.0,8.0,1973.0
15015,15016,14.0,12778.0,1395.0,137.0,3307.0,3607.0,473.0,986.0,482.0,324.0,105.0,8.0,2003.0
15016,15017,17.0,12746.0,1395.0,139.0,3307.0,3607.0,471.0,983.0,483.0,326.0,105.0,8.0,2024.0
15017,15018,16.0,12731.0,1395.0,140.0,3307.0,3607.0,470.0,984.0,483.0,327.0,105.0,8.0,2034.0
15018,15019,19.0,12778.0,1395.0,141.0,3307.0,3607.0,467.0,981.0,481.0,328.0,105.0,8.0,2032.0
15019,15020,21.0,12778.0,1396.0,142.0,3307.0,3607.0,465.0,979.0,482.0,329.0,105.0,8.0,2053.0
15020,15021,19.0,12762.0,1396.0,145.0,3307.0,3607.0,462.0,981.0,482.0,332.0,105.0,8.0,2086.0
15021,15022,27.0,12731.0,1396.0,146.0,3307.0,3607.0,459.0,973.0,480.0,333.0,105.0,8.0,2096.0
15022,15023,25.0,12762.0,1396.0,147.0,3307.0,3607.0,456.0,975.0,480.0,334.0,105.0,8.0,2111.0
15023,15024,20.0,12746.0,1396.0,149.0,3307.0,3607.0,453.0,980.0,479.0,336.0,105.0,8.0,2123.0
15024,15025,25.0,12762.0,1396.0,150.0,3307.0,3607.0,449.0,975.0,477.0,337.0,105.0,8.0,2142.0
15025,15026,26.0,12731.0,1396.0,152.0,3307.0,3607.0,449.0,974.0,478.0,339.0,105.0,8.0,2157.0
15026,15027,24.0,12793.0,1396.0,154.0,3307.0,3607.0,445.0,976.0,477.0,341.0,105.0,8.0,2166.0
15027,15028,23.0,12731.0,1396.0,154.0,3307.0,3607.0,444.0,977.0,477.0,341.0,105.0,8.0,2181.0
15028,15029,20.0,12793.0,1396.0,155.0,3307.0,3606.0,443.0,980.0,477.0,342.0,105.0,8.0,2194.0
15029,15030,27.0,12731.0,1396.0,157.0,3308.0,3606.0,440.0,973.0,476.0,344.0,105.0,8.0,2221.0
15030,15031,29.0,12762.0,1396.0,157.0,3307.0,3606.0,438.0,971.0,476.0,344.0,105.0,8.0,2220.0
15031,15032,29.0,12762.0,1396.0,157.0,3307.0,3606.0,438.0,971.0,475.0,344.0,105.0,8.0,2220.0
15032,15033,21.0,12731.0,1397.0,160.0,3308.0,3606.0,436.0,979.0,475.0,347.0,105.0,8.0,2231.0
15033,15034,19.0,12778.0,1397.0,161.0,3308.0,3606.0,433.0,981.0,475.0,348.0,105.0,8.0,2253.0
15034,15035,24.0,12762.0,1397.0,162.0,3307.0,3606.0,432.0,976.0,475.0,349.0,105.0,8.0,2271.0
15035,15036,21.0,12778.0,1397.0,162.0,3308.0,3606.0,432.0,979.0,476.0,349.0,105.0,8.0,2274.0
15036,15037,23.0,12746.0,1397.0,163.0,3307.0,3606.0,430.0,977.0,475.0,350.0,105.0,8.0,2292.0
15037,15038,19.0,12778.0,1397.0,164.0,3307.0,3607.0,429.0,981.0,475.0,351.0,105.0,8.0,2305.0
15038,15039,15.0,12731.0,1397.0,165.0,3307.0,3606.0,429.0,985.0,476.0,352.0,105.0,8.0,2320.0
15039,15040,10.0,12793.0,1397.0,165.0,3308.0,3606.0,432.0,990.0,479.0,352.0,105.0,8.0,2341.0
15040,15041,-9.0,12746.0,1397.0,163.0,3308.0,3606.0,437.0,1009.0,482.0,350.0,105.0,8.0,2355.0
15041,15042,-5.0,12762.0,1397.0,162.0,3308.0,3606.0,439.0,1005.0,484.0,349.0,105.0,8.0,2351.0
15042,15043,-16.0,12731.0,1397.0,163.0,3308.0,3606.0,442.0,1016.0,488.0,350.0,105.0,8.0,2392.0
15043,15044,-17.0,12762.0,1397.0,162.0,3307.0,3604.0,446.0,1017.0,490.0,349.0,105.0,8.0,2395.0
15044,15045,-23.0,12746.0,1398.0,161.0,3308.0,3606.0,448.0,1023.0,493.0,348.0,105.0,8.0,2405.0
15045,15046,-21.0,12731.0,1398.0,162.0,3308.0,3604.0,449.0,1021.0,494.0,349.0,105.0,8.0,2430.0
15046,15047,-30.0,12746.0,1398.0,163.0,3307.0,3604.0,449.0,1030.0,495.0,349.0,106.0,8.0,2441.0
15047,15048,-30.0,12699.0,1398.0,164.0,3308.0,3606.0,447.0,1030.0,494.0,350.0,106.0,8.0,2445.0
15048,15049,-26.0,12746.0,1398.0,166.0,3308.0,3606.0,446.0,1026.0,495.0,352.0,106.0,8.0,2473.0
15049,15050,-23.0,12762.0,1398.0,167.0,3308.0,3604.0,444.0,1023.0,494.0,353.0,106.0,8.0,2486.0
15050,15051,-14.0,12746.0,1398.0,167.0,3307.0,3606.0,443.0,1014.0,495.0,353.0,106.0,8.0,2497.0
15051,15052,-10.0,12762.0,1398.0,168.0,3308.0,3604.0,441.0,1010.0,494.0,354.0,106.0,8.0,2518.0
15052,15053,-12.0,12778.0,1398.0,168.0,3307.0,3604.0,441.0,1012.0,494.0,354.0,106.0,8.0,2522.0
15053,15054,-10.0,12699.0,1398.0,170.0,3308.0,3604.0,441.0,1010.0,494.0,356.0,106.0,8.0,2562.0
15054,15055,-8.0,12715.0,1398.0,170.0,3308.0,3604.0,441.0,1008.0,494.0,356.0,106.0,8.0,2575.0
15055,15056,-6.0,12731.0,1399.0,170.0,3308.0,3604.0,444.0,1006.0,496.0,356.0,106.0,8.0,2588.0
15056,15057,-10.0,12746.0,1399.0,170.0,3308.0,3604.0,445.0,1010.0,497.0,356.0,106.0,8.0,2598.0
15057,15058,-20.0,12731.0,1399.0,171.0,3308.0,3603.0,446.0,1020.0,496.0,357.0,106.0,8.0,2618.0
15058,15059,-29.0,12746.0,1399.0,172.0,3308.0,3604.0,447.0,1029.0,496.0,358.0,106.0,8.0,2646.0
15059,15060,-24.0,12746.0,1399.0,171.0,3308.0,3604.0,450.0,1024.0,498.0,357.0,106.0,8.0,2673.0
15060,15061,-23.0,12684.0,1399.0,171.0,3308.0,3604.0,451.0,1023.0,498.0,357.0,106.0,8.0,2677.0
15061,15062,-23.0,12699.0,1399.0,171.0,3308.0,3604.0,454.0,1023.0,500.0,357.0,106.0,8.0,2692.0
15062,15063,-37.0,12699.0,1399.0,171.0,3308.0,3603.0,456.0,1037.0,501.0,357.0,106.0,8.0,2714.0
15063,15064,-37.0,12715.0,1399.0,171.0,3308.0,3603.0,456.0,1037.0,500.0,357.0,106.0,8.0,2731.0
15064,15065,-33.0,12731.0,1399.0,172.0,3308.0,3603.0,457.0,1033.0,501.0,358.0,106.0,8.0,2742.0
15065,15066,-38.0,12699.0,1399.0,172.0,3308.0,3603.0,459.0,1038.0,501.0,358.0,106.0,8.0,2767.0
15066,15067,-31.0,12731.0,1399.0,172.0,3308.0,3603.0,459.0,1031.0,502.0,358.0,106.0,8.0,2781.0
15067,15068,-45.0,12684.0,1400.0,172.0,3308.0,3603.0,459.0,1045.0,501.0,358.0,106.0,8.0,2788.0
15068,15069,-33.0,12731.0,1400.0,174.0,3308.0,3603.0,459.0,1033.0,501.0,360.0,106.0,8.0,2830.0
15069,15070,-27.0,12684.0,1400.0,174.0,3308.0,3603.0,459.0,1027.0,501.0,360.0,106.0,8.0,2840.0
15070,15071,-29.0,12715.0,1400.0,174.0,3308.0,3603.0,459.0,1029.0,500.0,360.0,106.0,8.0,2830.0
15071,15072,-28.0,12715.0,1400.0,175.0,3308.0,3603.0,460.0,1028.0,501.0,361.0,106.0,8.0,2847.0
15072,15073,-31.0,12668.0,1400.0,176.0,3308.0,3603.0,459.0,1031.0,500.0,362.0,106.0,8.0,2875.0
15073,15074,-23.0,12668.0,1400.0,177.0,3308.0,3603.0,460.0,1023.0,500.0,363.0,106.0,8.0,2900.0
15074,15075,-26.0,12684.0,1400.0,177.0,3308.0,3603.0,460.0,1026.0,500.0,363.0,106.0,8.0,2906.0
15075,15076,-27.0,12731.0,1400.0,178.0,3308.0,3601.0,460.0,1027.0,500.0,364.0,106.0,8.0,2937.0
15076,15077,-20.0,12668.0,1400.0,179.0,3308.0,3601.0,456.0,1020.0,497.0,365.0,106.0,8.0,2935.0
15077,15078,-21.0,12715.0,1400.0,181.0,3308.0,3601.0,450.0,1021.0,495.0,367.0,106.0,8.0,2946.0
15078,15079,-22.0,12715.0,1401.0,186.0,3308.0,3603.0,437.0,1022.0,489.0,372.0,106.0,8.0,2972.0
15079,15080,-4.0,12699.0,1401.0,194.0,3309.0,3601.0,357.0,1004.0,438.0,380.0,106.0,8.0,2966.0
15080,15081,-5.0,12731.0,1401.0,194.0,3308.0,3601.0,291.0,1005.0,383.0,379.0,106.0,9.0,2929.0
15081,15082,31.0,12746.0,1401.0,192.0,3308.0,3601.0,253.0,969.0,337.0,377.0,106.0,9.0,2866.0
15082,15083,27.0,12715.0,1401.0,188.0,3308.0,3601.0,234.0,973.0,303.0,373.0,106.0,9.0,2767.0
15083,15084,91.0,12715.0,1401.0,185.0,3308.0,3601.0,222.0,909.0,284.0,370.0,106.0,9.0,2693.0
15084,15085,94.0,12731.0,1401.0,182.0,3308.0,3601.0,217.0,906.0,269.0,367.0,106.0,9.0,2602.0
15085,15086,130.0,12731.0,1401.0,176.0,3309.0,3599.0,214.0,870.0,254.0,361.0,106.0,9.0,2443.0
15086,15087,131.0,12762.0,1401.0,174.0,3308.0,3601.0,215.0,869.0,253.0,359.0,106.0,9.0,2368.0
15087,15088,133.0,12793.0,1401.0,171.0,3308.0,3599.0,217.0,867.0,253.0,355.0,107.0,9.0,2261.0
15088,15089,129.0,12762.0,1401.0,169.0,3308.0,3599.0,219.0,871.0,252.0,353.0,107.0,9.0,2206.0
15089,15090,129.0,12809.0,1402.0,166.0,3308.0,3599.0,224.0,871.0,257.0,350.0,107.0,9.0,2137.0
15090,15091,138.0,12762.0,1402.0,164.0,3308.0,3599.0,229.0,862.0,260.0,348.0,107.0,9.0,2062.0
15091,15092,137.0,12809.0,1402.0,160.0,3308.0,3599.0,236.0,863.0,270.0,344.0,107.0,9.0,1966.0
15092,15093,132.0,12793.0,1402.0,158.0,3308.0,3599.0,241.0,868.0,280.0,342.0,107.0,9.0,1913.0
15093,15094,132.0,12762.0,1402.0,155.0,3309.0,3599.0,245.0,868.0,289.0,339.0,107.0,9.0,1831.0
15094,15095,124.0,12793.0,1402.0,153.0,3308.0,3599.0,248.0,876.0,296.0,337.0,107.0,9.0,1760.0
15095,15096,124.0,12778.0,1402.0,151.0,3309.0,3599.0,253.0,876.0,303.0,335.0,107.0,9.0,1703.0
15096,15097,104.0,12809.0,1402.0,149.0,3308.0,3598.0,256.0,896.0,307.0,333.0,107.0,9.0,1649.0
15097,15098,80.0,12793.0,1402.0,144.0,3309.0,3598.0,269.0,920.0,315.0,329.0,107.0,8.0,1532.0
15098,15099,81.0,12778.0,1402.0,144.0,3308.0,3598.0,275.0,919.0,317.0,328.0,107.0,9.0,1514.0
15099,15100,70.0,12762.0,1402.0,141.0,3309.0,3598.0,290.0,930.0,320.0,326.0,107.0,8.0,1453.0
15100,15101,70.0,12809.0,1402.0,141.0,3308.0,3598.0,331.0,930.0,342.0,326.0,107.0,8.0,1467.0
15101,15102,70.0,12793.0,1403.0,145.0,3309.0,3599.0,375.0,930.0,397.0,330.0,107.0,8.0,1563.0
15102,15103,68.0,12731.0,1403.0,151.0,3309.0,3598.0,405.0,932.0,433.0,336.0,107.0,8.0,1749.0
15103,15104,72.0,12731.0,1403.0,152.0,3309.0,3598.0,435.0,928.0,461.0,337.0,107.0,8.0,1972.0
15104,15105,70.0,12731.0,1403.0,144.0,3308.0,3598.0,468.0,930.0,482.0,329.0,107.0,8.0,2057.0
15105,15106,42.0,12731.0,1403.0,133.0,3309.0,3598.0,496.0,958.0,501.0,319.0,107.0,7.0,2081.0
15106,15107,38.0,12684.0,1403.0,125.0,3308.0,3598.0,525.0,962.0,515.0,311.0,107.0,7.0,2116.0
15107,15108,-92.0,12731.0,1403.0,115.0,3309.0,3598.0,548.0,1092.0,519.0,301.0,107.0,7.0,2093.0
15108,15109,-97.0,12715.0,1403.0,99.0,3309.0,3598.0,577.0,1097.0,514.0,285.0,107.0,7.0,1944.0
15109,15110,-100.0,12684.0,1403.0,81.0,3309.0,3598.0,628.0,1098.0,531.0,270.0,105.0,6.0,2026.0
15110,15111,-82.0,12699.0,1403.0,76.0,3309.0,3598.0,634.0,1079.0,531.0,265.0,105.0,6.0,1968.0
15111,15112,-85.0,12684.0,1403.0,70.0,3309.0,3596.0,648.0,1080.0,539.0,259.0,105.0,6.0,1936.0
15112,15113,-114.0,12715.0,1403.0,73.0,3309.0,3596.0,650.0,1109.0,542.0,262.0,105.0,6.0,2038.0
15113,15114,-114.0,12715.0,1404.0,68.0,3309.0,3596.0,652.0,1108.0,541.0,258.0,104.0,6.0,1959.0
15114,15115,-91.0,12699.0,1404.0,70.0,3309.0,3596.0,656.0,1085.0,543.0,260.0,104.0,6.0,2027.0
15115,15116,-70.0,12731.0,1404.0,67.0,3309.0,3596.0,661.0,1063.0,544.0,257.0,104.0,6.0,2010.0
15116,15117,-70.0,12715.0,1404.0,68.0,3309.0,3596.0,662.0,1062.0,550.0,258.0,104.0,6.0,2069.0
15117,15118,-57.0,12699.0,1404.0,70.0,3309.0,3596.0,659.0,1050.0,547.0,260.0,104.0,6.0,2051.0
15118,15119,-57.0,12699.0,1404.0,70.0,3309.0,3596.0,662.0,1050.0,551.0,260.0,104.0,6.0,2074.0
15119,15120,-51.0,12715.0,1404.0,71.0,3309.0,3596.0,660.0,1044.0,551.0,261.0,104.0,6.0,2087.0
15120,15121,-49.0,12731.0,1404.0,71.0,3309.0,3596.0,660.0,1042.0,554.0,261.0,104.0,6.0,2115.0
15121,15122,-34.0,12699.0,1404.0,74.0,3309.0,3596.0,657.0,1027.0,555.0,264.0,104.0,6.0,2127.0
15122,15123,-37.0,12715.0,1404.0,73.0,3309.0,3596.0,659.0,1030.0,556.0,263.0,104.0,6.0,2133.0
15123,15124,-32.0,12699.0,1404.0,74.0,3309.0,3595.0,659.0,1025.0,558.0,264.0,104.0,6.0,2144.0
15124,15125,-31.0,12731.0,1404.0,74.0,3309.0,3596.0,658.0,1024.0,559.0,264.0,104.0,6.0,2164.0
15125,15126,-22.0,12668.0,1405.0,76.0,3309.0,3596.0,657.0,1015.0,559.0,266.0,104.0,6.0,2169.0
15126,15127,-11.0,12715.0,1405.0,78.0,3310.0,3596.0,651.0,1005.0,561.0,268.0,104.0,6.0,2196.0
15127,15128,-14.0,12684.0,1405.0,80.0,3309.0,3596.0,650.0,1009.0,563.0,270.0,104.0,6.0,2217.0
15128,15129,-12.0,12684.0,1405.0,81.0,3309.0,3596.0,648.0,1007.0,562.0,271.0,104.0,6.0,2224.0
15129,15130,-5.0,12715.0,1405.0,81.0,3310.0,3596.0,648.0,1000.0,565.0,271.0,104.0,6.0,2234.0
15130,15131,-4.0,12715.0,1405.0,82.0,3309.0,3596.0,646.0,999.0,565.0,272.0,104.0,6.0,2251.0
15131,15132,-6.0,12731.0,1405.0,82.0,3309.0,3595.0,648.0,1001.0,567.0,272.0,104.0,6.0,2259.0
15132,15133,-8.0,12684.0,1405.0,83.0,3309.0,3595.0,647.0,1003.0,568.0,273.0,104.0,6.0,2276.0
15133,15134,-5.0,12715.0,1405.0,83.0,3309.0,3595.0,646.0,1000.0,568.0,273.0,104.0,6.0,2278.0
15134,15135,-1.0,12699.0,1405.0,86.0,3309.0,3596.0,644.0,997.0,571.0,276.0,104.0,6.0,2312.0
15135,15136,-5.0,12699.0,1405.0,86.0,3309.0,3595.0,643.0,1001.0,572.0,276.0,104.0,6.0,2326.0
15136,15137,-3.0,12668.0,1405.0,86.0,3309.0,3596.0,646.0,998.0,575.0,276.0,104.0,6.0,2336.0
15137,15138,-2.0,12652.0,1406.0,86.0,3309.0,3596.0,648.0,997.0,577.0,276.0,104.0,6.0,2349.0
15138,15139,0.0,12699.0,1406.0,88.0,3310.0,3595.0,649.0,995.0,581.0,278.0,104.0,6.0,2385.0
15139,15140,-8.0,12699.0,1406.0,88.0,3309.0,3595.0,648.0,1003.0,581.0,278.0,104.0,6.0,2384.0
15140,15141,-7.0,12699.0,1406.0,89.0,3309.0,3595.0,647.0,1002.0,583.0,279.0,104.0,6.0,2405.0
15141,15142,-5.0,12684.0,1406.0,90.0,3310.0,3596.0,644.0,1001.0,583.0,280.0,104.0,6.0,2407.0
15142,15143,-7.0,12684.0,1406.0,90.0,3309.0,3595.0,644.0,1003.0,585.0,280.0,104.0,6.0,2428.0
15143,15144,4.0,12637.0,1406.0,93.0,3310.0,3595.0,642.0,992.0,588.0,283.0,104.0,6.0,2455.0
15144,15145,9.0,12668.0,1406.0,94.0,3310.0,3595.0,639.0,987.0,590.0,284.0,104.0,6.0,2476.0
15145,15146,11.0,12684.0,1406.0,95.0,3309.0,3595.0,636.0,986.0,591.0,285.0,104.0,6.0,2477.0
15146,15147,10.0,12668.0,1406.0,96.0,3309.0,3595.0,637.0,987.0,593.0,286.0,104.0,6.0,2504.0
15147,15148,16.0,12684.0,1406.0,96.0,3310.0,3595.0,634.0,981.0,592.0,286.0,104.0,6.0,2492.0
15148,15149,16.0,12668.0,1407.0,97.0,3310.0,3595.0,633.0,981.0,592.0,287.0,104.0,6.0,2517.0
15149,15150,19.0,12699.0,1407.0,102.0,3310.0,3595.0,628.0,979.0,590.0,292.0,104.0,6.0,2553.0
15150,15151,18.0,12684.0,1407.0,103.0,3309.0,3595.0,625.0,981.0,590.0,293.0,104.0,6.0,2553.0
15151,15152,19.0,12637.0,1407.0,104.0,3310.0,3595.0,623.0,980.0,588.0,294.0,104.0,6.0,2581.0
15152,15153,24.0,12684.0,1407.0,106.0,3310.0,3595.0,619.0,975.0,588.0,296.0,104.0,6.0,2599.0
15153,15154,22.0,12699.0,1407.0,107.0,3310.0,3595.0,616.0,978.0,587.0,297.0,104.0,6.0,2601.0
15154,15155,19.0,12652.0,1407.0,110.0,3310.0,3595.0,614.0,981.0,587.0,299.0,105.0,6.0,2623.0
15155,15156,19.0,12684.0,1407.0,110.0,3310.0,3593.0,613.0,981.0,587.0,299.0,105.0,6.0,2617.0
15156,15157,17.0,12652.0,1407.0,111.0,3310.0,3593.0,611.0,983.0,585.0,300.0,105.0,6.0,2633.0
15157,15158,17.0,12637.0,1407.0,114.0,3310.0,3593.0,608.0,983.0,583.0,303.0,105.0,6.0,2666.0
15158,15159,15.0,12684.0,1407.0,116.0,3310.0,3593.0,604.0,985.0,580.0,305.0,105.0,6.0,2669.0
15159,15160,17.0,12668.0,1408.0,117.0,3310.0,3593.0,603.0,983.0,580.0,306.0,105.0,6.0,2697.0
15160,15161,15.0,12652.0,1408.0,118.0,3310.0,3593.0,603.0,985.0,579.0,307.0,105.0,6.0,2712.0
15161,15162,18.0,12684.0,1408.0,119.0,3310.0,3593.0,600.0,982.0,578.0,308.0,105.0,6.0,2707.0
15162,15163,13.0,12684.0,1408.0,121.0,3310.0,3593.0,598.0,987.0,576.0,309.0,106.0,6.0,2736.0
15163,15164,15.0,12699.0,1408.0,122.0,3310.0,3593.0,597.0,985.0,576.0,310.0,106.0,6.0,2750.0
15164,15165,12.0,12684.0,1408.0,123.0,3310.0,3593.0,595.0,988.0,575.0,311.0,106.0,6.0,2746.0
15165,15166,7.0,12699.0,1408.0,124.0,3310.0,3593.0,593.0,993.0,573.0,312.0,106.0,6.0,2767.0
15166,15167,4.0,12668.0,1408.0,126.0,3310.0,3593.0,593.0,996.0,572.0,314.0,106.0,6.0,2791.0
15167,15168,11.0,12684.0,1408.0,127.0,3310.0,3593.0,590.0,989.0,571.0,315.0,106.0,6.0,2803.0
15168,15169,11.0,12668.0,1408.0,127.0,3310.0,3593.0,590.0,989.0,571.0,315.0,106.0,6.0,2810.0
15169,15170,7.0,12668.0,1408.0,128.0,3310.0,3593.0,588.0,993.0,569.0,316.0,106.0,6.0,2822.0
15170,15171,7.0,12684.0,1408.0,127.0,3310.0,3591.0,588.0,993.0,569.0,315.0,106.0,6.0,2803.0
15171,15172,8.0,12684.0,1409.0,130.0,3310.0,3593.0,586.0,992.0,568.0,318.0,106.0,6.0,2837.0
15172,15173,4.0,12652.0,1409.0,131.0,3310.0,3591.0,583.0,996.0,566.0,319.0,106.0,6.0,2846.0
15173,15174,6.0,12668.0,1409.0,131.0,3310.0,3593.0,582.0,994.0,565.0,319.0,106.0,6.0,2854.0
15174,15175,5.0,12590.0,1409.0,133.0,3310.0,3593.0,581.0,995.0,564.0,321.0,106.0,6.0,2882.0
15175,15176,5.0,12621.0,1409.0,133.0,3310.0,3591.0,579.0,995.0,564.0,321.0,106.0,6.0,2861.0
15176,15177,5.0,12621.0,1409.0,135.0,3310.0,3591.0,578.0,995.0,562.0,323.0,106.0,6.0,2891.0
15177,15178,3.0,12590.0,1409.0,137.0,3309.0,3593.0,575.0,997.0,560.0,324.0,106.0,7.0,2909.0
15178,15179,5.0,12652.0,1409.0,138.0,3309.0,3591.0,576.0,995.0,560.0,325.0,106.0,7.0,2935.0
15179,15180,3.0,12606.0,1409.0,138.0,3310.0,3591.0,575.0,997.0,559.0,326.0,106.0,6.0,2937.0
15180,15181,3.0,12652.0,1409.0,139.0,3310.0,3591.0,573.0,997.0,558.0,326.0,106.0,7.0,2942.0
15181,15182,3.0,12652.0,1409.0,141.0,3310.0,3591.0,571.0,997.0,556.0,328.0,106.0,7.0,2953.0
15182,15183,2.0,12668.0,1409.0,140.0,3309.0,3591.0,571.0,998.0,556.0,328.0,106.0,6.0,2959.0
15183,15184,3.0,12621.0,1410.0,141.0,3310.0,3591.0,571.0,997.0,556.0,328.0,106.0,7.0,2991.0
15184,15185,7.0,12621.0,1410.0,141.0,3310.0,3591.0,576.0,993.0,557.0,328.0,107.0,6.0,2991.0
15185,15186,3.0,12590.0,1410.0,141.0,3310.0,3590.0,579.0,997.0,559.0,328.0,107.0,6.0,3000.0
15186,15187,-7.0,12527.0,1410.0,138.0,3310.0,3591.0,583.0,1007.0,563.0,325.0,107.0,6.0,2995.0
15187,15188,-4.0,12590.0,1410.0,148.0,3310.0,3591.0,554.0,1004.0,547.0,334.0,107.0,7.0,3000.0
15188,15189,-11.0,12621.0,1410.0,151.0,3310.0,3591.0,549.0,1011.0,542.0,337.0,107.0,7.0,3016.0
15189,15190,-8.0,12637.0,1410.0,154.0,3310.0,3591.0,549.0,1008.0,540.0,339.0,108.0,7.0,3061.0
15190,15191,34.0,12809.0,1410.0,160.0,3309.0,3590.0,517.0,966.0,527.0,345.0,108.0,7.0,3033.0
15191,15192,3.0,12809.0,1410.0,183.0,3309.0,3590.0,457.0,997.0,497.0,368.0,108.0,7.0,3022.0
15192,15193,0.0,12840.0,1410.0,199.0,3310.0,3590.0,390.0,1000.0,459.0,383.0,108.0,8.0,3039.0
15193,15194,58.0,12840.0,1410.0,200.0,3309.0,3588.0,351.0,942.0,432.0,383.0,109.0,8.0,3047.0
15194,15195,58.0,12825.0,1410.0,197.0,3310.0,3588.0,271.0,942.0,357.0,380.0,109.0,8.0,2946.0
